2024-07-26 11:20:10|1|211116250|0|Under way using engine|nan|1.3|false|8.5767|53.53|200.3|511|9|1|No special maneuver|false|82087
2024-07-26 11:20:10|1|211233660|15|Not defined|undefined|0|false|8.5778|53.5366|36.6|228|9|0|Not available|false|21072
2024-07-26 11:20:10|3|211399710|0|Under way using engine|fastright|2.3|true|8.5769|53.5351|120.9|134|10|0|Not available|false|4160
2024-07-26 11:20:11|3|210525000|5|Moored|undefined|0|false|8.576|53.5231|278.5|182|11|0|Not available|false|0
2024-07-26 11:20:13|1|211595610|0|Under way using engine|nan|0|true|8.5803|53.5365|283.4|511|14|0|Not available|true|21072
2024-07-26 11:20:17|3|211399710|0|Under way using engine|fastright|2.2|true|8.577|53.535|124.6|138|17|0|Not available|false|8032
2024-07-26 11:20:19|18|211300110|0|false|8.5873|53.5348|360|511|19|false|458755
2024-07-26 11:20:20|3|211399710|0|Under way using engine|fastright|2.2|true|8.577|53.535|126.8|139|20|0|Not available|false|4240
2024-07-26 11:20:21|1|211599340|0|Under way using engine|nan|0|false|8.5804|53.5364|274|511|21|0|Not available|true|2263
2024-07-26 11:20:25|3|211235180|5|Moored|nan|0.1|false|8.5782|53.5368|180.5|511|23|0|Not available|false|0
2024-07-26 11:20:27|3|211399710|0|Under way using engine|fastright|2.1|true|8.5771|53.535|131.8|141|27|0|Not available|false|7872
2024-07-26 11:20:29|1|211116250|0|Under way using engine|nan|1.5|false|8.5766|53.5299|207.3|511|28|1|No special maneuver|false|21072
2024-07-26 11:20:31|3|211399710|0|Under way using engine|undefined|2|true|8.5772|53.5349|135.9|141|30|0|Not available|false|3936
2024-07-26 11:20:31|1|211599340|0|Under way using engine|nan|0|false|8.5804|53.5364|272.4|511|32|0|Not available|true|82068
2024-07-26 11:20:34|1|211399710|0|Under way using engine|undefined|2|true|8.5772|53.5349|140.9|141|34|0|Not available|false|21072
2024-07-26 11:20:36|3|211220820|5|Moored|nan|0|false|8.5786|53.5282|179.6|511|35|0|Not available|false|85146
2024-07-26 11:20:37|3|211399710|0|Under way using engine|undefined|2|true|8.5772|53.5349|144.1|141|37|0|Not available|false|7808
2024-07-26 11:20:38|5|218709000|9502233|DBJC|ALTE WESER|55|Law Enforcement|3|30|2|4|1|07-11T15:00Z|undefined|7|11|15|0|1.8|PATROL|0
2024-07-26 11:20:40|3|211225920|5|Moored|undefined|0|true|8.5814|53.5374|235.5|233|39|0|Not available|false|0
2024-07-26 11:20:41|1|211599340|0|Under way using engine|nan|0|true|8.5804|53.5364|272.5|511|41|0|Not available|true|2273
2024-07-26 11:20:42|5|218709000|9502233|DBJC|ALTE WESER|55|Law Enforcement|3|30|2|4|1|07-11T15:00Z|undefined|7|11|15|0|1.8|PATROL|0
2024-07-26 11:20:43|1|211399710|0|Under way using engine|undefined|2|true|8.5773|53.5348|146.7|141|42|0|Not available|false|21072
2024-07-26 11:20:47|3|211399710|0|Under way using engine|undefined|1.9|true|8.5773|53.5348|147|141|46|0|Not available|false|8080
2024-07-26 11:20:47|1|211540110|0|Under way using engine|undefined|0|false|8.5775|53.5365|246.3|235|48|0|Not available|false|34554
2024-07-26 11:20:50|1|211116250|0|Under way using engine|nan|1.4|false|8.5765|53.5298|203.3|511|49|1|No special maneuver|false|49320
2024-07-26 11:20:52|1|211599340|0|Under way using engine|nan|0|true|8.5804|53.5364|272.1|511|53|0|Not available|true|114835
2024-07-26 11:20:52|3|211885430|5|Moored|undefined|0|false|8.5836|53.5086|355.1|173|49|0|Not available|false|85178
2024-07-26 11:20:54|1|211399710|0|Under way using engine|undefined|1.7|true|8.5773|53.5348|148.2|141|54|0|Not available|false|67587
2024-07-26 11:20:54|1|211595610|0|Under way using engine|nan|0|true|8.5803|53.5365|277|511|55|0|Not available|true|2235
2024-07-26 11:20:59|1|211233660|15|Not defined|undefined|0|false|8.5778|53.5366|36.6|228|57|0|Not available|false|49262
